"","Technique","model","category","accuracy","precision","recall","f1"
"1132","Zero-shot","GPT-5","admiration",0.333333333333333,0.666666666666667,0.333333333333333,0.444444444444444
"1133","Zero-shot","GPT-5","amusement",0.5,0.25,0.5,0.333333333333333
"1134","Zero-shot","GPT-5","anger",0.166666666666667,1,0.166666666666667,0.285714285714286
"1135","Zero-shot","GPT-5","annoyance",0.166666666666667,0.111111111111111,0.166666666666667,0.133333333333333
"1136","Zero-shot","GPT-5","approval",0,0,0,NA
"1137","Zero-shot","GPT-5","caring",0.2,0.25,0.2,0.222222222222222
"1138","Zero-shot","GPT-5","confusion",0.2,0.333333333333333,0.2,0.25
"1139","Zero-shot","GPT-5","curiosity",0.4,0.666666666666667,0.4,0.5
"1140","Zero-shot","GPT-5","desire",0,NA,0,NA
"1141","Zero-shot","GPT-5","disappointment",0,0,0,NA
"1142","Zero-shot","GPT-5","disapproval",0,0,0,NA
"1143","Zero-shot","GPT-5","disgust",0.4,0.5,0.4,0.444444444444444
"1144","Zero-shot","GPT-5","embarrassment",0,0,0,NA
"1145","Zero-shot","GPT-5","excitement",0.2,0.333333333333333,0.2,0.25
"1146","Zero-shot","GPT-5","fear",0.2,0.5,0.2,0.285714285714286
"1147","Zero-shot","GPT-5","gratitude",0.6,0.6,0.6,0.6
"1148","Zero-shot","GPT-5","grief",0,NA,0,NA
"1149","Zero-shot","GPT-5","joy",0,NA,0,NA
"1150","Zero-shot","GPT-5","love",0.4,0.5,0.4,0.444444444444444
"1151","Zero-shot","GPT-5","nervousness",0,NA,0,NA
"1152","Zero-shot","GPT-5","neutral",0,0,0,NA
"1153","Zero-shot","GPT-5","optimism",0,0,0,NA
"1154","Zero-shot","GPT-5","pride",0,0,0,NA
"1155","Zero-shot","GPT-5","realization",0.2,0.333333333333333,0.2,0.25
"1156","Zero-shot","GPT-5","relief",0,NA,0,NA
"1157","Zero-shot","GPT-5","remorse",0.2,1,0.2,0.333333333333333
"1158","Zero-shot","GPT-5","sadness",0.6,0.75,0.6,0.666666666666667
"1159","Zero-shot","GPT-5","surprise",0.6,0.5,0.6,0.545454545454545
"1160","Zero-shot","GPT-5","multiclass",0,0.025,0.2,0.0444444444444445
"1161","Zero-shot_APO10","GPT-3.5","admiration",0.5,0.272727272727273,0.5,0.352941176470588
"1162","Zero-shot_APO10","GPT-3.5","amusement",0.5,0.2,0.5,0.285714285714286
"1163","Zero-shot_APO10","GPT-3.5","anger",0.5,0.375,0.5,0.428571428571429
"1164","Zero-shot_APO10","GPT-3.5","annoyance",0.166666666666667,0.0769230769230769,0.166666666666667,0.105263157894737
"1165","Zero-shot_APO10","GPT-3.5","approval",0,0,0,NA
"1166","Zero-shot_APO10","GPT-3.5","caring",0,0,0,NA
"1167","Zero-shot_APO10","GPT-3.5","confusion",0.4,0.25,0.4,0.307692307692308
"1168","Zero-shot_APO10","GPT-3.5","curiosity",0.2,0.25,0.2,0.222222222222222
"1169","Zero-shot_APO10","GPT-3.5","desire",0.2,1,0.2,0.333333333333333
"1170","Zero-shot_APO10","GPT-3.5","disappointment",0,0,0,NA
"1171","Zero-shot_APO10","GPT-3.5","disapproval",0.4,0.125,0.4,0.19047619047619
"1172","Zero-shot_APO10","GPT-3.5","disgust",0.2,0.2,0.2,0.2
"1173","Zero-shot_APO10","GPT-3.5","embarrassment",0,0,0,NA
"1174","Zero-shot_APO10","GPT-3.5","excitement",0.4,0.5,0.4,0.444444444444444
"1175","Zero-shot_APO10","GPT-3.5","fear",0.2,0.5,0.2,0.285714285714286
"1176","Zero-shot_APO10","GPT-3.5","gratitude",0.6,1,0.6,0.75
"1177","Zero-shot_APO10","GPT-3.5","grief",0.2,1,0.2,0.333333333333333
"1178","Zero-shot_APO10","GPT-3.5","joy",0.4,0.666666666666667,0.4,0.5
"1179","Zero-shot_APO10","GPT-3.5","love",0,0,0,NA
"1180","Zero-shot_APO10","GPT-3.5","nervousness",0,NA,0,NA
"1181","Zero-shot_APO10","GPT-3.5","neutral",0,0,0,NA
"1182","Zero-shot_APO10","GPT-3.5","optimism",0.2,0.333333333333333,0.2,0.25
"1183","Zero-shot_APO10","GPT-3.5","pride",0.2,1,0.2,0.333333333333333
"1184","Zero-shot_APO10","GPT-3.5","realization",0.2,0.5,0.2,0.285714285714286
"1185","Zero-shot_APO10","GPT-3.5","relief",0,NA,0,NA
"1186","Zero-shot_APO10","GPT-3.5","remorse",0.2,1,0.2,0.333333333333333
"1187","Zero-shot_APO10","GPT-3.5","sadness",0.6,0.375,0.6,0.461538461538462
"1188","Zero-shot_APO10","GPT-3.5","surprise",0.6,1,0.6,0.75
"1189","Zero-shot_APO10","GPT-3.5","multiclass",0,0.0526315789473684,0.2,0.0833333333333333
"1190","Zero-shot_APO10","GPT-5","admiration",0.166666666666667,0.5,0.166666666666667,0.25
"1191","Zero-shot_APO10","GPT-5","amusement",0.5,0.25,0.5,0.333333333333333
"1192","Zero-shot_APO10","GPT-5","anger",0.166666666666667,0.5,0.166666666666667,0.25
"1193","Zero-shot_APO10","GPT-5","annoyance",0,0,0,NA
"1194","Zero-shot_APO10","GPT-5","approval",0,0,0,NA
"1195","Zero-shot_APO10","GPT-5","caring",0.2,0.333333333333333,0.2,0.25
"1196","Zero-shot_APO10","GPT-5","confusion",0.2,0.25,0.2,0.222222222222222
"1197","Zero-shot_APO10","GPT-5","curiosity",0.4,0.5,0.4,0.444444444444444
"1198","Zero-shot_APO10","GPT-5","desire",0.2,0.5,0.2,0.285714285714286
"1199","Zero-shot_APO10","GPT-5","disappointment",0,0,0,NA
"1200","Zero-shot_APO10","GPT-5","disapproval",0,0,0,NA
"1201","Zero-shot_APO10","GPT-5","disgust",0.4,0.5,0.4,0.444444444444444
"1202","Zero-shot_APO10","GPT-5","embarrassment",0.2,0.5,0.2,0.285714285714286
"1203","Zero-shot_APO10","GPT-5","excitement",0.2,0.25,0.2,0.222222222222222
"1204","Zero-shot_APO10","GPT-5","fear",0.2,0.5,0.2,0.285714285714286
"1205","Zero-shot_APO10","GPT-5","gratitude",0.6,0.6,0.6,0.6
"1206","Zero-shot_APO10","GPT-5","grief",0,NA,0,NA
"1207","Zero-shot_APO10","GPT-5","joy",0,NA,0,NA
"1208","Zero-shot_APO10","GPT-5","love",0.2,0.333333333333333,0.2,0.25
"1209","Zero-shot_APO10","GPT-5","nervousness",0,NA,0,NA
"1210","Zero-shot_APO10","GPT-5","neutral",0,0,0,NA
"1211","Zero-shot_APO10","GPT-5","optimism",0.2,0.5,0.2,0.285714285714286
"1212","Zero-shot_APO10","GPT-5","pride",0,0,0,NA
"1213","Zero-shot_APO10","GPT-5","realization",0.2,0.25,0.2,0.222222222222222
"1214","Zero-shot_APO10","GPT-5","relief",0,NA,0,NA
"1215","Zero-shot_APO10","GPT-5","remorse",0.2,1,0.2,0.333333333333333
"1216","Zero-shot_APO10","GPT-5","sadness",0.6,0.75,0.6,0.666666666666667
"1217","Zero-shot_APO10","GPT-5","surprise",0.6,0.5,0.6,0.545454545454545
"1218","Zero-shot_APO10","GPT-5","multiclass",0,0.0256410256410256,0.2,0.0454545454545455
"1219","Zero-shot_APO20","GPT-3.5","admiration",0.5,0.272727272727273,0.5,0.352941176470588
"1220","Zero-shot_APO20","GPT-3.5","amusement",0.5,0.230769230769231,0.5,0.315789473684211
"1221","Zero-shot_APO20","GPT-3.5","anger",0.5,0.428571428571429,0.5,0.461538461538462
"1222","Zero-shot_APO20","GPT-3.5","annoyance",0.166666666666667,0.0833333333333333,0.166666666666667,0.111111111111111
"1223","Zero-shot_APO20","GPT-3.5","approval",0,0,0,NA
"1224","Zero-shot_APO20","GPT-3.5","caring",0,0,0,NA
"1225","Zero-shot_APO20","GPT-3.5","confusion",0.4,0.25,0.4,0.307692307692308
"1226","Zero-shot_APO20","GPT-3.5","curiosity",0,0,0,NA
"1227","Zero-shot_APO20","GPT-3.5","desire",0.2,1,0.2,0.333333333333333
"1228","Zero-shot_APO20","GPT-3.5","disappointment",0,0,0,NA
"1229","Zero-shot_APO20","GPT-3.5","disapproval",0.4,0.117647058823529,0.4,0.181818181818182
"1230","Zero-shot_APO20","GPT-3.5","disgust",0.2,0.142857142857143,0.2,0.166666666666667
"1231","Zero-shot_APO20","GPT-3.5","embarrassment",0,0,0,NA
"1232","Zero-shot_APO20","GPT-3.5","excitement",0.4,0.5,0.4,0.444444444444444
"1233","Zero-shot_APO20","GPT-3.5","fear",0.2,0.5,0.2,0.285714285714286
"1234","Zero-shot_APO20","GPT-3.5","gratitude",0.6,1,0.6,0.75
"1235","Zero-shot_APO20","GPT-3.5","grief",0.2,1,0.2,0.333333333333333
"1236","Zero-shot_APO20","GPT-3.5","joy",0.4,0.666666666666667,0.4,0.5
"1237","Zero-shot_APO20","GPT-3.5","love",0.2,0.5,0.2,0.285714285714286
"1238","Zero-shot_APO20","GPT-3.5","nervousness",0,NA,0,NA
"1239","Zero-shot_APO20","GPT-3.5","neutral",0,0,0,NA
"1240","Zero-shot_APO20","GPT-3.5","optimism",0.2,0.333333333333333,0.2,0.25
"1241","Zero-shot_APO20","GPT-3.5","pride",0.2,1,0.2,0.333333333333333
"1242","Zero-shot_APO20","GPT-3.5","realization",0.2,0.5,0.2,0.285714285714286
"1243","Zero-shot_APO20","GPT-3.5","relief",0,NA,0,NA
"1244","Zero-shot_APO20","GPT-3.5","remorse",0.2,1,0.2,0.333333333333333
"1245","Zero-shot_APO20","GPT-3.5","sadness",0.6,0.375,0.6,0.461538461538462
"1246","Zero-shot_APO20","GPT-3.5","surprise",0.6,1,0.6,0.75
"1247","Zero-shot_APO20","GPT-3.5","multiclass",0,0.05,0.2,0.08
"1248","Zero-shot_APO20","GPT-5","admiration",0.333333333333333,1,0.333333333333333,0.5
"1249","Zero-shot_APO20","GPT-5","amusement",0.666666666666667,0.333333333333333,0.666666666666667,0.444444444444444
"1250","Zero-shot_APO20","GPT-5","anger",0,NA,0,NA
"1251","Zero-shot_APO20","GPT-5","annoyance",0,0,0,NA
"1252","Zero-shot_APO20","GPT-5","approval",0,0,0,NA
"1253","Zero-shot_APO20","GPT-5","caring",0.2,0.25,0.2,0.222222222222222
"1254","Zero-shot_APO20","GPT-5","confusion",0.2,0.25,0.2,0.222222222222222
"1255","Zero-shot_APO20","GPT-5","curiosity",0.4,0.666666666666667,0.4,0.5
"1256","Zero-shot_APO20","GPT-5","desire",0.2,0.5,0.2,0.285714285714286
"1257","Zero-shot_APO20","GPT-5","disappointment",0,0,0,NA
"1258","Zero-shot_APO20","GPT-5","disapproval",0.4,0.1,0.4,0.16
"1259","Zero-shot_APO20","GPT-5","disgust",0,0,0,NA
"1260","Zero-shot_APO20","GPT-5","embarrassment",0,0,0,NA
"1261","Zero-shot_APO20","GPT-5","excitement",0.2,0.5,0.2,0.285714285714286
"1262","Zero-shot_APO20","GPT-5","fear",0.2,0.5,0.2,0.285714285714286
"1263","Zero-shot_APO20","GPT-5","gratitude",0.4,0.666666666666667,0.4,0.5
"1264","Zero-shot_APO20","GPT-5","grief",0,NA,0,NA
"1265","Zero-shot_APO20","GPT-5","joy",0,NA,0,NA
"1266","Zero-shot_APO20","GPT-5","love",0.6,0.6,0.6,0.6
"1267","Zero-shot_APO20","GPT-5","nervousness",0,NA,0,NA
"1268","Zero-shot_APO20","GPT-5","neutral",0.2,0.0625,0.2,0.0952380952380952
"1269","Zero-shot_APO20","GPT-5","optimism",0,0,0,NA
"1270","Zero-shot_APO20","GPT-5","pride",0.2,0.5,0.2,0.285714285714286
"1271","Zero-shot_APO20","GPT-5","realization",0.2,0.333333333333333,0.2,0.25
"1272","Zero-shot_APO20","GPT-5","relief",0,NA,0,NA
"1273","Zero-shot_APO20","GPT-5","remorse",0.2,1,0.2,0.333333333333333
"1274","Zero-shot_APO20","GPT-5","sadness",0.6,0.5,0.6,0.545454545454545
"1275","Zero-shot_APO20","GPT-5","surprise",0.6,0.5,0.6,0.545454545454545
"1276","Zero-shot_APO20","GPT-5","multiclass",0,0.0465116279069767,0.4,0.0833333333333333
"1277","Zero-shot_APO50","GPT-3.5","admiration",0.5,0.25,0.5,0.333333333333333
"1278","Zero-shot_APO50","GPT-3.5","amusement",0.5,0.214285714285714,0.5,0.3
"1279","Zero-shot_APO50","GPT-3.5","anger",0.5,0.375,0.5,0.428571428571429
"1280","Zero-shot_APO50","GPT-3.5","annoyance",0.166666666666667,0.0909090909090909,0.166666666666667,0.117647058823529
"1281","Zero-shot_APO50","GPT-3.5","approval",0,0,0,NA
"1282","Zero-shot_APO50","GPT-3.5","caring",0,0,0,NA
"1283","Zero-shot_APO50","GPT-3.5","confusion",0.4,0.25,0.4,0.307692307692308
"1284","Zero-shot_APO50","GPT-3.5","curiosity",0,0,0,NA
"1285","Zero-shot_APO50","GPT-3.5","desire",0.2,1,0.2,0.333333333333333
"1286","Zero-shot_APO50","GPT-3.5","disappointment",0,0,0,NA
"1287","Zero-shot_APO50","GPT-3.5","disapproval",0.4,0.117647058823529,0.4,0.181818181818182
"1288","Zero-shot_APO50","GPT-3.5","disgust",0.2,0.2,0.2,0.2
"1289","Zero-shot_APO50","GPT-3.5","embarrassment",0,0,0,NA
"1290","Zero-shot_APO50","GPT-3.5","excitement",0.4,0.5,0.4,0.444444444444444
"1291","Zero-shot_APO50","GPT-3.5","fear",0.2,0.5,0.2,0.285714285714286
"1292","Zero-shot_APO50","GPT-3.5","gratitude",0.6,1,0.6,0.75
"1293","Zero-shot_APO50","GPT-3.5","grief",0.2,1,0.2,0.333333333333333
"1294","Zero-shot_APO50","GPT-3.5","joy",0.4,0.666666666666667,0.4,0.5
"1295","Zero-shot_APO50","GPT-3.5","love",0,0,0,NA
"1296","Zero-shot_APO50","GPT-3.5","nervousness",0,NA,0,NA
"1297","Zero-shot_APO50","GPT-3.5","neutral",0,0,0,NA
"1298","Zero-shot_APO50","GPT-3.5","optimism",0.2,0.333333333333333,0.2,0.25
"1299","Zero-shot_APO50","GPT-3.5","pride",0.2,1,0.2,0.333333333333333
"1300","Zero-shot_APO50","GPT-3.5","realization",0.2,0.5,0.2,0.285714285714286
"1301","Zero-shot_APO50","GPT-3.5","relief",0,NA,0,NA
"1302","Zero-shot_APO50","GPT-3.5","remorse",0.2,1,0.2,0.333333333333333
"1303","Zero-shot_APO50","GPT-3.5","sadness",0.6,0.375,0.6,0.461538461538462
"1304","Zero-shot_APO50","GPT-3.5","surprise",0.6,1,0.6,0.75
"1305","Zero-shot_APO50","GPT-3.5","multiclass",0,0.0526315789473684,0.2,0.0833333333333333
"1306","Zero-shot_APO50","GPT-5","admiration",0.333333333333333,0.666666666666667,0.333333333333333,0.444444444444444
"1307","Zero-shot_APO50","GPT-5","amusement",0.5,0.25,0.5,0.333333333333333
"1308","Zero-shot_APO50","GPT-5","anger",0,0,0,NA
"1309","Zero-shot_APO50","GPT-5","annoyance",0,0,0,NA
"1310","Zero-shot_APO50","GPT-5","approval",0,0,0,NA
"1311","Zero-shot_APO50","GPT-5","caring",0.2,0.25,0.2,0.222222222222222
"1312","Zero-shot_APO50","GPT-5","confusion",0.2,0.25,0.2,0.222222222222222
"1313","Zero-shot_APO50","GPT-5","curiosity",0.2,0.333333333333333,0.2,0.25
"1314","Zero-shot_APO50","GPT-5","desire",0.2,0.5,0.2,0.285714285714286
"1315","Zero-shot_APO50","GPT-5","disappointment",0,0,0,NA
"1316","Zero-shot_APO50","GPT-5","disapproval",0,0,0,NA
"1317","Zero-shot_APO50","GPT-5","disgust",0.2,0.25,0.2,0.222222222222222
"1318","Zero-shot_APO50","GPT-5","embarrassment",0,0,0,NA
"1319","Zero-shot_APO50","GPT-5","excitement",0.2,0.333333333333333,0.2,0.25
"1320","Zero-shot_APO50","GPT-5","fear",0.2,0.5,0.2,0.285714285714286
"1321","Zero-shot_APO50","GPT-5","gratitude",0.4,0.5,0.4,0.444444444444444
"1322","Zero-shot_APO50","GPT-5","grief",0,NA,0,NA
"1323","Zero-shot_APO50","GPT-5","joy",0,NA,0,NA
"1324","Zero-shot_APO50","GPT-5","love",0.4,1,0.4,0.571428571428572
"1325","Zero-shot_APO50","GPT-5","nervousness",0,NA,0,NA
"1326","Zero-shot_APO50","GPT-5","neutral",0,0,0,NA
"1327","Zero-shot_APO50","GPT-5","optimism",0,0,0,NA
"1328","Zero-shot_APO50","GPT-5","pride",0,0,0,NA
"1329","Zero-shot_APO50","GPT-5","realization",0.2,0.25,0.2,0.222222222222222
"1330","Zero-shot_APO50","GPT-5","relief",0,NA,0,NA
"1331","Zero-shot_APO50","GPT-5","remorse",0.2,1,0.2,0.333333333333333
"1332","Zero-shot_APO50","GPT-5","sadness",0.6,0.6,0.6,0.6
"1333","Zero-shot_APO50","GPT-5","surprise",0.6,0.5,0.6,0.545454545454545
"1334","Zero-shot_APO50","GPT-5","multiclass",0,0.024390243902439,0.2,0.0434782608695652
"1335","Active Prompting","GPT-3.5","overall",0.144827586206897,0.411914600550964,0.16551724137931,0.355417306707629
"1336","Active Prompting","GPT-5","overall",0.120689655172414,0.319451381951382,0.141379310344828,0.357371420790538
"1337","Active Prompting_APO10","GPT-3.5","overall",0.125287356321839,0.362615283267457,0.152873563218391,0.306163167776071
"1338","Active Prompting_APO10","GPT-5","overall",0.13448275862069,0.372710622710623,0.155172413793103,0.352763605442177
"1339","Active Prompting_APO20","GPT-3.5","overall",0.172413793103448,0.425021312872975,0.2,0.338953022286356
"1340","Active Prompting_APO20","GPT-5","overall",0.13448275862069,0.391352680241569,0.141379310344828,0.374542625637017
"1341","Active Prompting_APO50","GPT-3.5","overall",0.126436781609195,0.348148148148148,0.147126436781609,0.342763669079459
"1342","Active Prompting_APO50","GPT-5","overall",0.160919540229885,0.424758033294619,0.181609195402299,0.341708522489456
"1343","Auto-CoT","GPT-3.5","overall",0.24367816091954,0.329440836940837,0.24367816091954,0.352685075502413
"1344","Auto-CoT","GPT-5","overall",0.158620689655172,0.35210907105317,0.172413793103448,0.33562164565454
"1345","Auto-CoT_APO10","GPT-3.5","overall",0.24367816091954,0.335224880382775,0.24367816091954,0.335838700515171
"1346","Auto-CoT_APO10","GPT-5","overall",0.191954022988506,0.411284722222222,0.198850574712644,0.333785292275858
"1347","Auto-CoT_APO20","GPT-3.5","overall",0.250574712643678,0.353201070858966,0.250574712643678,0.348271267947739
"1348","Auto-CoT_APO20","GPT-5","overall",0.179310344827586,0.386837343633105,0.193103448275862,0.321655710544599
"1349","Auto-CoT_APO50","GPT-3.5","overall",0.250574712643678,0.357744360902256,0.250574712643678,0.351693223443223
"1350","Auto-CoT_APO50","GPT-5","overall",0.159770114942529,0.317832388153749,0.173563218390805,0.33145318733554
"1351","DSPy_100","GPT-3.5","overall",0.148275862068966,0.360358887144601,0.175862068965517,0.328308831404807
"1352","DSPy_100","GPT-5","overall",0.0942528735632184,0.43109243697479,0.12183908045977,0.340139658321477
"1353","DSPy_200","GPT-3.5","overall",0.174712643678161,0.410502079619727,0.202298850574713,0.339898663428075
"1354","DSPy_200","GPT-5","overall",0.120689655172414,0.420445344129555,0.148275862068966,0.412660682844169
"1355","DSPy_300","GPT-3.5","overall",0.206896551724138,0.409964102564103,0.227586206896552,0.366734772322699
"1356","DSPy_300","GPT-5","overall",0.101149425287356,0.447213203463203,0.128735632183908,0.360414464762291
"1357","Few-shot","GPT-3.5","overall",0.251724137931034,0.338059856809857,0.251724137931034,0.364601274198797
"1358","Few-shot","GPT-5","overall",0.208045977011494,0.354423069403715,0.214942528735632,0.347857388569463
"1359","Few-shot_APO10","GPT-3.5","overall",0.245977011494253,0.33467920967921,0.245977011494253,0.358922589801578
"1360","Few-shot_APO10","GPT-5","overall",0.214942528735632,0.346508009097056,0.22183908045977,0.314498930885486
"1361","Few-shot_APO20","GPT-3.5","overall",0.251724137931034,0.340513448969331,0.251724137931034,0.36647601064077
"1362","Few-shot_APO20","GPT-5","overall",0.214942528735632,0.340975340449025,0.22183908045977,0.319427227526329
"1363","Few-shot_APO50","GPT-3.5","overall",0.239080459770115,0.346873959373959,0.239080459770115,0.35661540042345
"1364","Few-shot_APO50","GPT-5","overall",0.213793103448276,0.349847588309127,0.220689655172414,0.304592440252264
"1365","Self-Consistency","GPT-3.5","overall",0.183908045977011,0.279625199362041,0.183908045977011,0.3541287772057
"1366","Self-Consistency","GPT-5","overall",0.164367816091954,0.293892654193962,0.164367816091954,0.304550341102065
"1367","Self-Consistency_APO10","GPT-3.5","overall",0.182758620689655,0.28915698336751,0.182758620689655,0.334419574281325
"1368","Self-Consistency_APO10","GPT-5","overall",0.164367816091954,0.318983692767887,0.164367816091954,0.304073241573242
"1369","Self-Consistency_APO20","GPT-3.5","overall",0.177011494252874,0.290941120918238,0.177011494252874,0.333754206300625
"1370","Self-Consistency_APO20","GPT-5","overall",0.157471264367816,0.292164546978212,0.157471264367816,0.302369515391828
"1371","Self-Consistency_APO50","GPT-3.5","overall",0.189655172413793,0.327668951418951,0.196551724137931,0.320732251505557
"1372","Self-Consistency_APO50","GPT-5","overall",0.171264367816092,0.338110698824985,0.171264367816092,0.314456839456839
"1373","Zero-shot","GPT-3.5","overall",0.24367816091954,0.407166836845199,0.250574712643678,0.34159089702568
"1374","Zero-shot","GPT-5","overall",0.185057471264368,0.346643518518518,0.191954022988506,0.354914693149987
"1375","Zero-shot_APO10","GPT-3.5","overall",0.236781609195402,0.39545488624436,0.24367816091954,0.344617091100948
"1376","Zero-shot_APO10","GPT-5","overall",0.18735632183908,0.341692307692308,0.194252873563218,0.32750816435027
"1377","Zero-shot_APO20","GPT-3.5","overall",0.236781609195402,0.405589091373405,0.24367816091954,0.348762689306696
"1378","Zero-shot_APO20","GPT-5","overall",0.2,0.346208817829457,0.213793103448276,0.341364438031105
"1379","Zero-shot_APO50","GPT-3.5","overall",0.229885057471264,0.386128646035767,0.236781609195402,0.350657022715846
"1380","Zero-shot_APO50","GPT-5","overall",0.159770114942529,0.288308943089431,0.166666666666667,0.329764649601606
